NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
103,돌려쓰기,이지훈,(주)담화,,(주)담화,2021-08-,개봉영화,장편,한국,1.0,,60.0,,60.0,성인물(에로),청소년관람불가,일반영화
104,불쾌한 섹스,류타,,,(주)라온컴퍼니플러스,2021-08-,개봉영화,장편,일본,1.0,,60.0,,60.0,멜로/로맨스,청소년관람불가,일반영화
105,애욕의 사정공간,나기라 겐조,,,(주)라온컴퍼니플러스,2021-08-,개봉영화,장편,일본,1.0,,60.0,,60.0,멜로/로맨스,청소년관람불가,일반영화
106,여동생 미식회 무삭제판,아나콘다 아나키,,,(주)라온컴퍼니플러스,2021-08-,개봉영화,장편,일본,1.0,,60.0,,60.0,멜로/로맨스,청소년관람불가,일반영화
107,용의자 섹스의 헌신 무삭제판,아나콘다 아나키,,,(주)라온컴퍼니플러스,2021-08-,개봉영화,장편,일본,1.0,,60.0,,60.0,멜로/로맨스,청소년관람불가,일반영화
108,유부녀의 사육,나기라 겐조,,,(주)라온컴퍼니플러스,2021-08-,개봉영화,장편,일본,1.0,,60.0,,60.0,멜로/로맨스,청소년관람불가,일반영화
109,은밀한 묘약 : 그녀의 치료법,,,,(주)픽쳐레스크,2021-08-,개봉영화,장편,미국,1.0,,60.0,,60.0,멜로/로맨스,청소년관람불가,일반영화
110,음란 며느리의 젖몸살 무삭제판,아나콘다 아나키,,,(주)라온컴퍼니플러스,2021-08-,개봉영화,장편,일본,1.0,,60.0,,60.0,멜로/로맨스,청소년관람불가,일반영화
111,음욕 사촌동생,테이 쟈가,,,(주)라온컴퍼니플러스,2021-08-,개봉영화,장편,일본,1.0,,60.0,,60.0,멜로/로맨스,청소년관람불가,일반영화
112,자매덮밥: 처제사냥,남정호,(주)담화,,(주)담화,2021-08-,개봉영화,장편,한국,1.0,,60.0,,60.0,성인물(에로),청소년관람불가,일반영화
113,절정 맛 본 와이프,,,,(주)픽쳐레스크,2021-08-,개봉영화,장편,일본,1.0,,60.0,,60.0,멜로/로맨스,청소년관람불가,일반영화
114,카섹-직장인 버전,미시마 로쿠사부로,,,(주)픽쳐레스크,2021-08-,개봉영화,장편,일본,1.0,,60.0,,60.0,멜로/로맨스,청소년관람불가,일반영화
115,판타지 왁싱샵,Mr.나,(주)픽쳐레스크,,(주)픽쳐레스크,2021-08-,개봉영화,장편,한국,1.0,,60.0,,60.0,멜로/로맨스,청소년관람불가,일반영화
116,메이드 인 루프탑,김조광수,(주)레인보우팩토리,,(주)엣나인필름,2021-06-,개봉영화,장편,한국,77.0,,55.0,,26.0,드라마,15세이상관람가,독립/예술영화
117,인트로덕션,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",2021-05-,개봉영화,장편,한국,91.0,,53.0,,53.0,기타,12세이상관람가,독립/예술영화
118,컨저링3: 악마가 시켰다,마이클 차베즈,,워너브러더스 코리아(주),워너브러더스 코리아(주),2021-06-,개봉영화,장편,미국,,,52.0,,52.0,공포(호러),15세이상관람가,일반영화
119,스페이스 잼: 새로운 시대,말콤 D. 리,,워너브러더스 코리아(주),워너브러더스 코리아(주),2021-07-,개봉영화,장편,미국,521.0,,51.0,0.0,0.0,애니메이션,전체관람가,일반영화
120,배틀 크랙,존 슈이츠,,(주)이놀미디어,(주)이놀미디어,2021-07-,개봉영화,장편,미국,5.0,,40.0,,20.0,SF,15세이상관람가,일반영화
121,피어 오브 레인,,,(주)누리픽쳐스,(주)누리픽쳐스,2021-07-,개봉영화,장편,미국,47.0,,40.0,,16.0,드라마,15세이상관람가,일반영화
122,극장판 콩순이: 장난감나라 대모험,이선명,(주)모꼬지,,(주)넥스트엔터테인먼트월드(NEW),2021-05-,개봉영화,장편,한국,690.0,,36.0,,36.0,애니메이션,전체관람가,독립/예술영화
123,좀비크러쉬: 헤이리,장현상,GATE6,,필름다빈,2021-06-,개봉영화,장편,한국,23.0,,35.0,,6.0,코미디,15세이상관람가,독립/예술영화
124,페이블,에구치 칸,,(주)미디어캐슬,"(주)콘텐츠판다,쇼치쿠",2021-07-,개봉영화,장편,일본,5.0,,31.0,,31.0,코미디,15세이상관람가,독립/예술영화
125,열아홉,우경희,K'arts,,(주)리틀빅픽쳐스,2021-06-,개봉영화,장편,한국,26.0,,28.0,,2.0,드라마,15세이상관람가,독립/예술영화
126,더 드라이버,위치 카오새야난다,,,(주)엘케이픽쳐스,2021-08-,개봉영화,장편,미국,1.0,,20.0,0.0,0.0,공포(호러),15세이상관람가,일반영화
127,드래곤 솔져,행크 브랙스톤,,,주식회사 풍경소리,2021-08-,개봉영화,장편,미국,1.0,,20.0,0.0,0.0,판타지,15세이상관람가,일반영화
128,리벤지 오브 인사이트,"리비 쳉,켄 쳉",,(주)싸이더스,(주)싸이더스,2021-08-,개봉영화,장편,미국,1.0,,20.0,0.0,0.0,액션,15세이상관람가,일반영화
129,별장하녀들 무삭제,패콘,주식회사 패콘,,(주)룬컴퍼니,2021-08-,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
130,불륜 유부녀와 음란한 노처녀,강현성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2021-08-,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
131,어댑테이션,김정민,주식회사 플릭스코,,주식회사 플릭스코,2021-08-,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,기타,15세이상관람가,독립/예술영화
132,유부녀와 여대생의 섹스 촬영,강현성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2021-08-,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
133,일곱 여자의 섹스 동영상,강현성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2021-08-,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
134,첫사랑 무삭제,이시영,(주)룬컴퍼니,,(주)룬컴퍼니,2021-08-,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
135,킬러 대물 VS 건달 대물,강현성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2021-08-,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
136,사랑인가 바,민채연,유한회사 영화사 반딧불,,유한회사 영화사 반딧불,2021-08-,개봉영화,장편,한국,5.0,,18.0,,2.0,멜로/로맨스,12세이상관람가,독립/예술영화
137,아이들은 즐겁다,이지원,(주)영화사울림,,"메가박스중앙(주)플러스엠,(주)영화사울림",2021-05-,개봉영화,장편,한국,445.0,,18.0,0.0,0.0,드라마,전체관람가,독립/예술영화
138,나만 보이니,임용재,유한회사 영화사 반딧불,,(주)디스테이션,2021-07-,개봉영화,장편,한국,84.0,,17.0,0.0,0.0,공포(호러),15세이상관람가,일반영화
139,미나리,정이삭,,판씨네마(주),판씨네마(주),2021-03-,개봉영화,장편,미국,,,17.0,0.0,0.0,드라마,12세이상관람가,독립/예술영화
140,도신-천하지독존,,,,(유)조이앤시네마,2021-08-,개봉영화,장편,홍콩,8.0,,16.0,,2.0,액션,15세이상관람가,독립/예술영화
141,뱅드림! 로젤리아 에피소드Ⅰ: 약속,카키모토 코다이,,(주)애니플러스,(주)애니플러스,2021-06-,개봉영화,장편,일본,141.0,,12.0,0.0,0.0,애니메이션,전체관람가,일반영화
142,도라에몽: 스탠바이미 2,야기 류이치,,대원미디어(주),(주)스마일이엔티,2021-05-,개봉영화,장편,일본,631.0,,11.0,0.0,0.0,애니메이션,전체관람가,일반영화
143,정사: 서로 다른 욕망,,,,(유)조이앤시네마,2021-08-,개봉영화,장편,기타,5.0,,10.0,,2.0,코미디,청소년관람불가,독립/예술영화
144,더 레치드: 악령의 저주,,,주식회사 루믹스미디어,(주)드림팩트엔터테인먼트,2021-07-,개봉영화,장편,미국,19.0,,9.0,,1.0,판타지,15세이상관람가,일반영화
145,부활: 그 증거,김상철,파이오니아21,,(주)영화사 진진,2020-10-,개봉영화,장편,한국,111.0,,9.0,,9.0,다큐멘터리,전체관람가,독립/예술영화
146,사랑방 손님,최환,(주)케이알씨지,,(주)케이알씨지,2021-08-,개봉영화,장편,한국,8.0,,8.0,,1.0,멜로/로맨스,청소년관람불가,일반영화
147,그레타 툰베리,나탄 그로스만,,(주)영화사 진진,(주)영화사 진진,2021-06-,개봉영화,장편,미국,30.0,,6.0,0.0,0.0,다큐멘터리,전체관람가,독립/예술영화
148,젊은엄마 리부트,맹진사,유한회사 영화사 반딧불,,유한회사 영화사 반딧불,2021-08-,개봉영화,장편,한국,5.0,,6.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
149,까치발,권우정,다큐이야기,,(주)시네마달,2021-06-,개봉영화,장편,한국,27.0,,5.0,,5.0,다큐멘터리,12세이상관람가,독립/예술영화
150,내로남불2:형수는 내 여자,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,2021-08-,개봉영화,장편,한국,5.0,,5.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
151,놀러오세요 201호에,이희성,(주)영진크리에이티브,,(주)영진크리에이티브,2021-08-,개봉영화,장편,한국,5.0,,5.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
152,"그 여름, 가장 차가웠던",주순,,(주)싸이더스,"(주)싸이더스,찬란",2021-06-,개봉영화,장편,중국,102.0,,4.0,0.0,0.0,드라마,15세이상관람가,독립/예술영화
153,낫아웃,이정곤,"이안필름,(주)키즈리턴",,"(주)케이티알파,판씨네마(주)",2021-06-,개봉영화,장편,한국,203.0,,3.0,0.0,0.0,드라마,15세이상관람가,독립/예술영화
154,간병인의 황제서비스,카네코 지로,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
155,까진 친구 이모,사루,,,(주)코빈커뮤니케이션즈,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
156,꽃꽂이 교실:깊숙이 꽂아주세요,아카바네 키쿠지로,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
157,대물에 순종하는 아내,유키히로 나스,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
158,더 파더,플로리안 젤러,,판씨네마(주),판씨네마(주),2021-04-,개봉영화,장편,영국,348.0,,1.0,,1.0,드라마,12세이상관람가,독립/예술영화
159,만취녀:참지 말고 먹어요,버드맨 텟페이,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
160,며느리 : 배꼽 맞춘 날,김환,(주)영화사가을,,(주)영화사가을,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
161,물 많은 제수씨,스이세이 아카이,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
162,밀애 : 외로운 형수 무삭제,신우찬,(주)영화사가을,,(주)영화사가을,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
163,바람난 가족들,이로운,(주)영화사히트,,(주)영화사히트,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,드라마,청소년관람불가,일반영화
164,밝히는자매들-무삭제,신민철,스마일컨텐츠,,스마일컨텐츠,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
165,방문 판매원의 기막힌 스킬,아카바네 키쿠지로,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
166,새엄마지만 괜찮아,이로운,(주)영화사히트,,(주)영화사히트,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,드라마,청소년관람불가,일반영화
167,아들의 첫사랑,이로운,(주)영화사히트,,(주)영화사히트,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,드라마,청소년관람불가,일반영화
168,야설일기,쿠도 타이요,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
169,야한동생 몸으로 울다,정지승,(주)코빈커뮤니케이션즈,,(주)코빈커뮤니케이션즈,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
170,어린 장모:대물 사위,버드맨 텟페이,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
171,엄친딸 : 2대 1 사랑 나누기,신승엽,(주)영화사가을,,(주)영화사가을,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
172,여배우의 스와핑,김종석,모히또필름,,(주)컨텐츠 빌리지,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
173,예쁜 새댁,최찬호,(주)영화사가을,,(주)영화사가을,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
174,왕게임 : 여대생 길들이기,,,,(주)온비즈넷,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
175,외로운 새엄마:크고 단단한게 필요해,에이트,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
176,외로운 유부녀,히이라기 엔부,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
177,요정신부,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
178,욕구불만 며느리:당장 하고싶어요,사쿠라비토,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
179,월세는 몸으로 낼게요 무삭제,김환,(주)영화사가을,,(주)영화사가을,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
180,유부녀:한번으론 부족해,아카바네 키쿠지로,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
181,은밀한 무릎과 무릎사이,정지승,(주)코빈커뮤니케이션즈,,(주)코빈커뮤니케이션즈,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
182,음란한 며느리:발정나는 날,사쿠라비토,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
183,이웃 여자:맛 보실래요?,버드맨 텟페이,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
184,이젠 스네요,,,,주식회사 미콘,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,드라마,청소년관람불가,일반영화
185,자매 돌려먹기,김종석,컨텐츠레드,,(주)컨텐츠 빌리지,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
186,자유로부인의 절정시대,정지승,(주)코빈커뮤니케이션즈,,(주)코빈커뮤니케이션즈,2021-08-,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,드라마,청소년관람불가,일반영화
187,저승보다 낯선,여균동,우사유필름,,(주)스튜디오 보난자,2021-06-,개봉영화,장편,한국,9.0,,1.0,,1.0,드라마,15세이상관람가,독립/예술영화
188,젖어드는 어린 며느리,버드맨 텟페이,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
189,직장 상사의 어린 아내,이시카와 지로,,,(주)박수엔터테인먼트,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,드라마,청소년관람불가,일반영화
190,쿨한 며느리,아카바네 키쿠지로,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
191,쿨한 제수씨:같이 즐겨볼래?,버드맨 텟페이,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
192,형수:한 번 해봅시다,버드맨 텟페이,,,(주)영진크리에이티브,2021-08-,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
