NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
118.0,킴스 비디오,,,오드,오드,20230927.0,개봉영화,장편,미국,39.0,1658000.0,201.0,1050000.0,114.0,다큐멘터리,12세이상관람가,독립/예술영화
119.0,로보카폴리 안전교실 교통편,엄준영,(주)로이비쥬얼,,(주)로이비쥬얼,20220919.0,개봉영화,장편,한국,16.0,1194000.0,199.0,678000.0,113.0,애니메이션,전체관람가,일반영화
120.0,어파이어,크리스티안 펫졸드,,M&M 인터내셔널,M&M 인터내셔널,20230913.0,개봉영화,장편,독일,68.0,1679000.0,189.0,1322000.0,136.0,드라마,12세이상관람가,독립/예술영화
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
1.0,범죄도시3,이상용,"주식회사 빅펀치픽쳐스,(주)홍필름,(주)비에이엔터테인먼트",,"주식회사 에이비오엔터테인먼트,플러스엠 엔터테인먼트",20230531.0,개봉영화,장편,한국,,,,,,범죄,15세이상관람가,일반영화
2.0,엘리멘탈,피터 손,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230614.0,개봉영화,장편,미국,,,,,,애니메이션,전체관람가,일반영화
3.0,트랜스포머: 비스트의 서막,스티븐 카플 주니어,파라마운트 픽쳐스,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,20230606.0,개봉영화,장편,미국,,,,,,액션,12세이상관람가,일반영화
4.0,플래시,안드레스 무시에티,,워너브러더스 코리아(주),워너브러더스 코리아(주),20230614.0,개봉영화,장편,미국,,,,,,액션,12세이상관람가,일반영화
5.0,스파이더맨: 어크로스 더 유니버스,호아킴 도스 산토스,,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20230621.0,개봉영화,장편,미국,,,,,,애니메이션,전체관람가,일반영화
6.0,귀공자,박훈정,"(주)영화사 금월,(주)스튜디오앤뉴",,(주)넥스트엔터테인먼트월드(NEW),20230621.0,개봉영화,장편,한국,966.0,,,,,액션,청소년관람불가,일반영화
7.0,가디언즈 오브 갤럭시: Volume 3,제임스 건,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230503.0,개봉영화,장편,미국,,,,,,액션,12세이상관람가,일반영화
8.0,인디아나 존스: 운명의 다이얼,제임스 맨골드,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230628.0,개봉영화,장편,미국,,,,,,어드벤처,12세이상관람가,일반영화
9.0,인어공주,롭 마샬,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230524.0,개봉영화,장편,미국,,,,,,뮤지컬,전체관람가,일반영화
10.0,분노의 질주: 라이드 오어 다이,루이스 리테리어,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230517.0,개봉영화,장편,미국,,,,,,액션,15세이상관람가,일반영화
11.0,남은 인생 10년,후지이 미치히토,,(주)엔케이컨텐츠,(주)디스테이션,20230524.0,개봉영화,장편,일본,203.0,,,,,멜로/로맨스,12세이상관람가,독립/예술영화
12.0,슈퍼 마리오 브라더스,,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230426.0,개봉영화,장편,미국,,,,,,애니메이션,전체관람가,일반영화
13.0,명탐정코난: 하이바라 아이 이야기 ~흑철의 미스터리 트레인,,,(주)씨제이이엔엠,(주)씨제이이엔엠,20230623.0,개봉영화,장편,일본,176.0,,,,,애니메이션,12세이상관람가,일반영화
14.0,극장판 짱구는 못말려: 동물소환 닌자 배꼽수비대,하시모토 마사카즈,,(주)씨제이이엔엠,(주)씨제이이엔엠,20230504.0,개봉영화,장편,일본,844.0,,,,,애니메이션,전체관람가,일반영화
15.0,스즈메의 문단속,신카이 마코토,,(주)미디어캐슬,(주)쇼박스,20230308.0,개봉영화,장편,일본,,,,,,애니메이션,12세이상관람가,독립/예술영화
16.0,"2022 영탁 단독 콘서트 ""탁쇼""",송승연,씨제이 씨지브이(CJ CGV)(주),,씨제이 씨지브이(CJ CGV)(주),20230628.0,개봉영화,장편,한국,72.0,,,,,공연,전체관람가,일반영화
17.0,수라,황윤,"스튜디오두마,미디어나무(주)",,"스튜디오두마,미디어나무(주),스튜디오 에이드",20230621.0,개봉영화,장편,한국,136.0,,,,,다큐멘터리,전체관람가,독립/예술영화
18.0,애스터로이드 시티,웨스 앤더슨,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230628.0,개봉영화,장편,미국,269.0,,,,,드라마,12세이상관람가,일반영화
19.0,더 퍼스트 슬램덩크,이노우에 다케히코,,에스엠지홀딩스 주식회사,(주)넥스트엔터테인먼트월드(NEW),20230104.0,개봉영화,장편,일본,,,,,,애니메이션,12세이상관람가,일반영화
20.0,슬픔의 삼각형,루벤 외스틀룬드,,그린나래미디어(주),"그린나래미디어(주),(주)플레이그램,메가박스중앙(주)",20230517.0,개봉영화,장편,미국,294.0,,,,,코미디,15세이상관람가,독립/예술영화
21.0,부기맨,롭 새비지,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230606.0,개봉영화,장편,미국,193.0,,,,,공포(호러),15세이상관람가,일반영화
22.0,말없는 소녀,,,주식회사 슈아픽처스,주식회사 슈아픽처스,20230531.0,개봉영화,장편,아일랜드,52.0,,,,,드라마,전체관람가,독립/예술영화
23.0,너의 눈을 들여다보면,미야케 쇼,,(주)디오시네마,(주)디오시네마,20230614.0,개봉영화,장편,프랑스,71.0,,,,,드라마,전체관람가,독립/예술영화
24.0,드림팰리스,가성문,㈜인디스토리,,㈜인디스토리,20230531.0,개봉영화,장편,한국,75.0,,,,,드라마,12세이상관람가,독립/예술영화
25.0,그 여름,한지원,레드독컬처하우스,,판씨네마(주),20230607.0,개봉영화,장편,한국,93.0,,,,,애니메이션,12세이상관람가,독립/예술영화
26.0,라이드 온,래리 양,,(주)콘텐츠판다,"(주)넥스트엔터테인먼트월드(NEW),(주)콘텐츠판다",20230531.0,개봉영화,장편,중국,100.0,,,,,액션,12세이상관람가,일반영화
27.0,"자우림, 더 원더랜드","김지환,허민",써티세븐스디그리(주),,메가박스중앙(주),20230607.0,개봉영화,장편,한국,109.0,,,,,다큐멘터리,전체관람가,독립/예술영화
28.0,비의도적 연애담 스페셜,장의순,주식회사 넘버쓰리픽쳐스,,주식회사 넘버쓰리픽쳐스,20230614.0,개봉영화,장편,한국,23.0,,,,,드라마,12세이상관람가,일반영화
29.0,하나님의 마음,,,주식회사 블루필름웍스,"주식회사 블루필름웍스,(주)버킷스튜디오",20230628.0,개봉영화,장편,미국,117.0,,,,,드라마,12세이상관람가,일반영화
30.0,라방,최주연,영화사올(주),,(주)트리플픽쳐스,20230628.0,개봉영화,장편,한국,282.0,,,,,스릴러,청소년관람불가,독립/예술영화
31.0,사랑하는 당신에게,델핀 르에리세,,(주)티캐스트,(주)티캐스트,20230531.0,개봉영화,장편,벨기에,28.0,,,,,드라마,12세이상관람가,독립/예술영화
32.0,파이어하트,"시어도어 타이,로랑 제툰",,(주)누리픽쳐스,"(주)누리픽쳐스,(주)블루라벨픽쳐스,TCO(주)더콘텐츠온",20230628.0,개봉영화,장편,프랑스,187.0,,,,,애니메이션,전체관람가,독립/예술영화
33.0,샤이닝,스탠리 큐브릭,워너 브러더스 픽쳐스,워너브러더스 코리아(주),워너브러더스 코리아(주),20230628.0,개봉영화,장편,미국,45.0,,,,,공포(호러),청소년관람불가,일반영화
34.0,드림,이병헌,"(주)옥토버시네마,(주)노브레이크필름",,플러스엠 엔터테인먼트,20230426.0,개봉영화,장편,한국,,,,,680.0,코미디,12세이상관람가,일반영화
35.0,슈가: 로드 투 디데이,박준수,(주)하이브,,"롯데컬처웍스(주)롯시플,(주)영화사 그램",20230616.0,개봉영화,장편,한국,79.0,,,,,다큐멘터리,12세이상관람가,일반영화
36.0,제이홉 인 더 박스,박준수,(주)하이브,,"롯데컬처웍스(주)롯시플,(주)영화사 그램",20230616.0,개봉영화,장편,한국,79.0,,,,,다큐멘터리,12세이상관람가,일반영화
37.0,익스트림 페스티벌,김홍기,"(주)비리프,(주)실버라이닝 스튜디오",,트윈플러스파트너스(주),20230607.0,개봉영화,장편,한국,42.0,,,,,코미디,12세이상관람가,독립/예술영화
38.0,북 클럽: 넥스트 챕터,빌 홀더먼,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230607.0,개봉영화,장편,미국,19.0,,,,,기타,15세이상관람가,일반영화
39.0,위대한 작은 농장,존 체스터,,(주)엣나인필름,(주)엣나인필름,20230614.0,개봉영화,장편,미국,31.0,,,,,다큐멘터리,전체관람가,독립/예술영화
40.0,나의 사소한 슬픔,마이클 맥고완,,(주)케이티알파,스튜디오 에이드,20230614.0,개봉영화,장편,캐나다,73.0,,,,,드라마,15세이상관람가,독립/예술영화
41.0,문재인입니다,이창재,다이스필름(주),,유한회사 엠프로젝트,20230510.0,개봉영화,장편,한국,602.0,,,,831.0,다큐멘터리,12세이상관람가,독립/예술영화
42.0,박하경 여행기,이종필,더램프(주),,씨제이 씨지브이(CJ CGV)(주),20230607.0,개봉영화,장편,한국,34.0,,,,,드라마,전체관람가,일반영화
43.0,영웅,윤제균,"(주)제이케이필름,(주)씨제이이엔엠",,(주)씨제이이엔엠,20221221.0,개봉영화,장편,한국,,,,,208.0,드라마,12세이상관람가,일반영화
44.0,리바운드,장항준,"(주)비에이엔터테인먼트,워크하우스컴퍼니(주)",,(주)바른손이앤에이,20230405.0,개봉영화,장편,한국,,,,,,드라마,12세이상관람가,일반영화
45.0,인드림,신재호,"(주)넘버나인엔터,(주)작가공작소",,주식회사 원더스튜디오,20230621.0,개봉영화,장편,한국,45.0,,,,,액션,청소년관람불가,독립/예술영화
46.0,스프린터,최승연,영화사 만화경,,스튜디오 에이드,20230524.0,개봉영화,장편,한국,48.0,,,,689.0,기타,12세이상관람가,독립/예술영화
47.0,마마무: 마이콘 더 무비,임재경,드림엔진스튜디오 주식회사,,(주)위즈온센,20230621.0,개봉영화,장편,한국,21.0,,,,917.0,공연,전체관람가,일반영화
48.0,치치핑핑의 쿵쿵따 탐험대,이광범,(주)에픽캔,,(주)에픽캔,20230410.0,개봉영화,장편,한국,4.0,,,,119.0,공연,전체관람가,일반영화
49.0,다음 소희,정주리,"트윈플러스파트너스(주),크랭크업필름(주)",,트윈플러스파트너스(주),20230208.0,개봉영화,장편,한국,562.0,,,,258.0,드라마,15세이상관람가,독립/예술영화
50.0,이윽고 바다에 닿다,나카가와 류타로,,(주)블루라벨픽쳐스,(주)블루라벨픽쳐스,20230607.0,개봉영화,장편,일본,19.0,,,,,드라마,12세이상관람가,독립/예술영화
51.0,206: 사라지지 않는,허철녕,필름소나,,찬란,20230621.0,개봉영화,장편,한국,26.0,,,,,다큐멘터리,12세이상관람가,독립/예술영화
52.0,토리와 로키타,"장 피에르 다르덴,뤽 다르덴",,(주)영화사 진진,(주)영화사 진진,20230510.0,개봉영화,장편,벨기에,48.0,,,,,드라마,15세이상관람가,독립/예술영화
53.0,블랙 워터: 어비스,앤드류 트라우키,,(주)올스타엔터테인먼트,주식회사 원더스튜디오,20230614.0,개봉영화,장편,호주,56.0,,,,351.0,액션,15세이상관람가,일반영화
54.0,메리 마이 데드 바디,청웨이하오,,(주)리안컨텐츠,"주식회사 원더스튜디오,(주)리안컨텐츠",20230517.0,개봉영화,장편,대만,103.0,,,,,코미디,12세이상관람가,일반영화
55.0,북 오브 러브,,,(주)스튜디오디에이치엘,(주)스튜디오디에이치엘,20230621.0,개봉영화,장편,미국,31.0,,,,914.0,멜로/로맨스,12세이상관람가,일반영화
56.0,존 윅 4,채드 스타헬스키,,"(주)제이앤씨미디어그룹,(유)조이앤시네마",(주)레드아이스 엔터테인먼트,20230412.0,개봉영화,장편,미국,,,,,842.0,액션,청소년관람불가,일반영화
57.0,극장판 리틀 슈퍼맨 샘샘,,,(유)조이앤시네마,"와이드 릴리즈(주),(주)제이앤씨미디어그룹",20230518.0,개봉영화,장편,프랑스,110.0,,,0.0,0.0,애니메이션,전체관람가,독립/예술영화
58.0,빅트립2: 아기곰 배달 대작전,바실리 로벤스키,,(유)영화사 화수분,와이드 릴리즈(주),20230527.0,개봉영화,장편,러시아,128.0,,,,222.0,애니메이션,전체관람가,일반영화
59.0,사슴의 왕,미야지 마사유키,,(주)미디어캐슬,트윈플러스파트너스(주),20230525.0,개봉영화,장편,일본,119.0,,,,842.0,애니메이션,12세이상관람가,독립/예술영화
60.0,카일리 블루스,필감,,찬란,찬란,20230524.0,개봉영화,장편,중국,20.0,,,,709.0,드라마,12세이상관람가,독립/예술영화
61.0,세인트 세이야: 더 비기닝,토멕 바진스키,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20230531.0,개봉영화,장편,일본,48.0,,,,702.0,액션,12세이상관람가,일반영화
62.0,말이야 바른 말이지,"김소형,박동훈,최하나,송현주,한인미,윤성호","서울독립영화제,씨에스픽쳐스",,서울독립영화제,20230517.0,개봉영화,옴니버스,한국,34.0,,928.0,,300.0,코미디,전체관람가,독립/예술영화
63.0,안나푸르나,황승재,주식회사인시즌,,시네마 뉴원,20230608.0,개봉영화,장편,한국,16.0,,911.0,,743.0,드라마,전체관람가,독립/예술영화
64.0,거울 속 외딴 성,하라 케이이치,,(주)대교 미디어콘텐츠사업본부,워터홀컴퍼니(주),20230412.0,개봉영화,장편,일본,335.0,,896.0,,181.0,애니메이션,12세이상관람가,독립/예술영화
65.0,만해 한용운 님의침묵,한명구,주식회사 시네마서울,,시네마 뉴원,20230629.0,개봉영화,장편,한국,10.0,,881.0,,544.0,드라마,15세이상관람가,일반영화
66.0,엽문의 시작,이입명,,(주)제이앤씨미디어그룹,"와이드 릴리즈(주),(주)제이앤씨미디어그룹",20230623.0,개봉영화,장편,중국,48.0,,874.0,,37.0,액션,15세이상관람가,일반영화
67.0,줄리아의 인생극장,올리비에 트레네,,스튜디오엘론(주),해피송,20230524.0,개봉영화,장편,프랑스,24.0,,812.0,,332.0,드라마,12세이상관람가,독립/예술영화
68.0,"믿거나 말거나, 진짜야",쿠엔틴 듀피욱스,,M&M 인터내셔널,M&M 인터내셔널,20230621.0,개봉영화,장편,프랑스,20.0,,770.0,,599.0,SF,15세이상관람가,독립/예술영화
69.0,탄생,박흥식,"민영화사,가톨릭문화원 ALMA ART",,"씨제이 씨지브이(CJ CGV)(주),(주)레드아이스 엔터테인먼트",20221130.0,개봉영화,장편,한국,670.0,,758.0,,34.0,드라마,12세이상관람가,일반영화
70.0,나비효과,"민준기,전원창",(주)메타월드,,시네마 뉴원,20230622.0,개봉영화,장편,한국,29.0,,714.0,,461.0,코미디,12세이상관람가,일반영화
71.0,로보카폴리 안전교실 교통편,엄준영,(주)로이비쥬얼,,(주)로이비쥬얼,20220919.0,개봉영화,장편,한국,16.0,,672.0,,92.0,애니메이션,전체관람가,일반영화
72.0,실버맨,최윤호,(주)알투디투스튜디오,,(주)이놀미디어,20230614.0,개봉영화,장편,한국,10.0,,649.0,,377.0,드라마,12세이상관람가,독립/예술영화
